"","geneSet","description","link","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","CellType","Comparison","DB","Direction"
"386","GO:0001501","skeletal system development","http://amigo.geneontology.org/amigo/term/GO:0001501",438,36,22.4948485794568,1.60036640712828,0.00359218962662489,0.0478173438822854,"11432;12164;12810;13601;13666;15211;15212;15587;17183;18133;19035;19219;19264;20204;20340;20354;20397;20692;21803;21810;21812;21827;21857;27973;30791;59030;72043;72055;80752;208647;230484;230709;231225;231633;233328;246228","Ptprc;Prrx2;Acp2;Mkks;Matn4;Sulf2;Thbs3;Slc39a1;Ecm1;Tgfbr1;Usp1;Zmpste24;Bmp8b;Vwa1;Tapt1;Tmem119;Fam20c;Creb3l2;Eif2ak3;Tgfb1;Lrrk1;Vkorc1;Glg1;Hexa;Ppib;Hyal2;Sgpl1;Sparc;Slc38a10;Coch;Sema4d;Tgfbi;Hexb;Ptger4;Ccn3;Timp1","Astro","FCDvsNT","BP","Up"
"387","GO:0006457","protein folding","http://amigo.geneontology.org/amigo/term/GO:0006457",148,11,2.41429909459881,4.55618776671408,3.037080358681e-05,0.00690253656662812,"12304;12317;14828;18453;19035;19038;22027;53381;66861;67838;100037258","Hspa5;Dnajc10;Pdia4;Calr;Ppib;Hsp90b1;P4hb;Dnajc3;Dnajb11;Ppic;Prdx4","Endo","FCDvsNT","BP","Up"
"388","GO:0042063","gliogenesis","http://amigo.geneontology.org/amigo/term/GO:0042063",298,16,4.86122385263815,3.29135223660127,3.04070973641268e-05,0.00690253656662812,"12527;16513;16777;18606;18619;18823;19242;19283;19317;20720;21808;22041;22370;70839;76441;108067","Serpine2;Kcnj10;Tgfb2;P2ry12;Penk;Eif2b3;Ptprz1;Ptn;Cd9;Trf;Vtn;Lamb1;Enpp2;Qk;Daam2;Plp1","Endo","FCDvsNT","BP","Up"
"389","GO:0031589","cell-substrate adhesion","http://amigo.geneontology.org/amigo/term/GO:0031589",299,16,4.87753668435841,3.28034436958922,3.16689866302067e-05,0.00690253656662812,"12317;13132;16419;16452;16777;17289;18186;18606;19242;19283;20440;22370;22371;56348;68169;94214","Hsd17b12;Mertk;Ptprz1;Ptn;Ndnf;Vwf;Calr;Nrp1;Spock2;Vtn;Lamb1;Dab2;Enpp2;St6gal1;Itgb5;Jak2","Endo","FCDvsNT","BP","Up"
"390","GO:0034976","response to endoplasmic reticulum stress","http://amigo.geneontology.org/amigo/term/GO:0034976",211,13,3.44200749297534,3.77686568856437,4.24211812581898e-05,0.00690253656662812,"12304;14828;18453;22027;66861;67163;67819;68944;75212;77006;109815;227619;100037258","Tmco1;Man1b1;Hspa5;Dnajc10;Ddrgk1;Pdia4;Selenos;Rnf121;Hsp90b1;Ccdc47;P4hb;Dnajc3;Derl1","Endo","FCDvsNT","BP","Up"
"391","GO:0098739","import across plasma membrane","http://amigo.geneontology.org/amigo/term/GO:0098739",102,9,1.66390883546675,5.40895018294399,4.25033039817002e-05,0.00690253656662812,"11931;11933;16513;16523;17254;20510;65106;110891;232975","Atp1b1;Kcnj10;Arl6ip5;Kcnj8;Slc8a2;Atp1a3;Atp1b3;Slc3a2;Slc1a1","Endo","FCDvsNT","BP","Up"
"392","GO:0050817","coagulation","http://amigo.geneontology.org/amigo/term/GO:0050817",152,10,2.47955042147986,4.03298917149333,0.000192916757407513,0.0261080678358168,"11816;12495;12527;17289;20720;22371;70839;71853;73182;224794","Serpine2;Mertk;P2ry12;Pear1;Cd9;Vwf;Apoe;Pdia6;Enpp4;Entpd1","Endo","FCDvsNT","BP","Up"
"393","GO:0055067","monovalent inorganic cation homeostasis","http://amigo.geneontology.org/amigo/term/GO:0055067",138,9,2.25117077739619,3.99791970043686,0.000429461518744345,0.049817536174344,"11931;11933;11975;11984;16513;19063;21871;99237;232975","Atp1b1;Kcnj10;Tm9sf4;Ppt1;Atp6v0a2;Atp1a3;Atp1b3;Atp6v0a1;Atp6v0c","Endo","FCDvsNT","BP","Up"
"394","GO:0071216","cellular response to biotic stimulus","http://amigo.geneontology.org/amigo/term/GO:0071216",202,66,28.2692788011239,2.33468991070886,8.02413691047832e-12,6.51559917130839e-09,"11303;11502;11846;12229;12257;12491;12519;12523;12524;12774;12780;12796;13051;13618;14367;14528;14828;15945;16153;16176;16334;17002;17079;17096;17533;18127;19261;20293;20302;20304;20311;20312;20963;21803;21897;21898;21899;21929;21938;21939;22164;22433;24088;26362;56722;58205;60533;66102;66824;67163;68944;69601;70097;75426;83433;98256;106759;108954;109815;171285;207728;211007;217304;230738;246256;279028","Fzd5;Il10;Ppp1r15b;Tnfsf4;Tmco1;Fcgr4;Cd84;Kmo;Mrc1;Adamts13;Hspa5;Dab2ip;Il1b;Sirpa;Cd40;Tlr2;Lyn;Igfbpl1;Abca1;Tlr4;Zc3h12a;Tnfrsf1b;Cd36;Nos3;Tlr1;Tlr6;Cxcl5;Cxcl10;Tgfb1;Axl;Selenos;Pde2a;Pycard;Ins2;Adam9;Cx3cl1;Camp;Ltf;Cx3cr1;Ccr5;Sash1;Tnfaip3;Arg1;Xbp1;Havcr2;Trim41;Cxcl16;Ccl12;Ccl5;Ccl3;Ccdc47;Cd300lb;Syk;Cd180;Gch1;Ednrb;Tspo;Litaf;Cd86;Cd80;Trem2;Ticam1;Cd274;Pdcd1lg2;Abcc2;Btk","Excitatory","FCDvsNT","BP","Up"
"395","GO:0002443","leukocyte mediated immunity","http://amigo.geneontology.org/amigo/term/GO:0002443",313,87,43.8033874492663,1.98614776313281,8.00479682538935e-11,2.59412950380048e-08,"11541;11692;11846;12010;12051;12229;12259;12260;12262;12263;12268;12458;12479;12487;12523;12652;13032;13036;13419;13421;13731;14061;14127;14129;14367;14972;14991;15015;15039;15170;15223;15894;16002;16176;16189;16197;16331;16414;16590;16768;16859;17096;17131;17969;18607;18733;18753;18762;20302;20311;20963;21354;21355;21803;21898;21938;21939;22042;22164;22256;22324;22788;24088;26365;30925;50723;50931;53314;55982;57914;58185;68137;69550;75863;76438;77727;104709;106759;110557;142980;171285;217304;228607;230899;266632;378460;379043","Cd28;Fzd5;Inpp5d;Tnfsf4;Fcer1g;Cd84;Slamf6;F2;B2m;Il1b;Mavs;Cd40;Tlr2;Cd1d1;Fcgr1;Lyn;Tlr4;C1qb;C1qc;C1qa;Tnfrsf1b;Nppa;Prkcz;Paxip1;Kit;Cxcl5;Crlf2;Ung;Ncf1;Zp3;Ptpn6;Lag3;Pirb;Bcl3;Ceacam1;Tgfb1;Kdelr1;Ctsc;Igf2;Tlr3;Bst2;Il27ra;Icam1;Ctsh;Raet1e;Arg1;Itgb2;Icosl;Havcr2;Il4;Adora2b;Pik3r6;Lgals9;Ccl3;Cd300lb;Foxj1;6030468B19Rik;Rsad2;Batf;Chga;Syk;Dnase1l3;Prkcd;Il7r;Irak4;Dnase1;Emp2;Tfrc;Ccr6;Pdpk1;Gfer;Pram1;H2-K1;Tap1;Tap2;C4b;C2;H2-Q4;H2-Q6;H2-T22;H2-M3;Rftn1;Ticam1;Vav1;Smad7;Btk;Clec4g","Excitatory","FCDvsNT","BP","Up"
"396","GO:0019221","cytokine-mediated signaling pathway","http://amigo.geneontology.org/amigo/term/GO:0019221",319,88,44.6430689978145,1.97119064561417,9.58422230468159e-11,2.59412950380048e-08,"11846;12363;12389;12458;12703;12767;12769;12774;12804;12983;12984;13051;13349;14127;14388;15170;15944;15945;15976;15980;16162;16164;16168;16175;16176;16178;16186;16194;16197;16590;16880;17381;18414;18591;18600;18733;19268;20293;20302;20303;20304;20305;20308;20311;20312;20315;20963;21873;21936;21937;21938;26362;26365;26457;27056;50498;50905;50931;53603;56310;57914;58203;59289;60440;60504;60595;64685;66824;67445;68465;74337;77772;80285;80901;80985;83433;83945;99311;107527;171095;228607;246728;263876;266632;319190;387510;434341;547253","Il1r2;Il1rl2;Cxcr4;Fcer1g;Ackr1;Nmi;C1qtnf4;Trim44;Il1a;Il1b;Mavs;Commd7;Spata2;Zbp1;Dcst1;Il6ra;Hist2h2be;Ifnk;Cntfr;Ptprf;Padi2;Tnfrsf1b;Tnfrsf18;Kit;Cxcl5;Cxcl10;Crlf2;Cav1;Irf5;Il12rb2;Il17rc;Cxcl12;Adipor2;Ptpn6;Tnfrsf1a;Pirb;Ceacam1;Axl;Actn4;Il21r;Pycard;Slc27a1;Gab1;Il15;Palm3;Il27ra;Nlrc5;Cx3cl1;Casp4;Mmp12;Cx3cr1;Ackr2;Ccr9;Cxcr6;Ccr5;Arg1;Irgm1;Gps2;Ccl12;Ccl5;Ccl9;Ccl6;Ccl3;Ccl4;Syk;Il17rb;Osmr;Lifr;Il7r;Csf2rb2;Csf2rb;Pdgfb;Irak4;Dnaja3;Socs1;Parp14;Parp9;Ifnar2;Ifngr2;Ccr6;Trem2;Ebi3;Tslp;Iigp1;Tjp2;Il13ra1;Il2rg;Oas2","Excitatory","FCDvsNT","BP","Up"
"397","GO:0002683","negative regulation of immune system process","http://amigo.geneontology.org/amigo/term/GO:0002683",408,104,57.09834530128,1.82141880734447,2.92761703768463e-10,5.94306258649979e-08,"11486;11516;11692;11815;11846;12229;12262;12483;12493;12519;12523;12524;12703;12802;13709;13866;14127;14419;14991;15002;15170;15223;16002;16153;16189;16197;16331;16334;16768;16859;16950;17002;17096;17131;17289;17381;18024;18133;18566;18600;18607;18708;19043;19219;20128;20293;20302;20312;20315;20377;20423;20666;20682;20971;21354;21355;21803;21808;21873;21899;21929;21946;22164;22174;26362;26365;27027;50931;56213;56310;57916;58205;60533;64685;65963;66058;67664;69550;69601;69769;70673;74748;75863;76854;77125;77772;83945;93695;102791;109254;109815;171285;213211;213233;224792;226421;228801;230738;232345;328795;338366;434341;547253;574402","Inpp5d;Pdcd1;Il10;Rab7b;Tnfsf4;Fcer1g;Cd84;Slamf8;Mia3;Tgfb2;Dab2ip;Nmi;Nfe2l2;Tyro3;Mertk;Bpifb1;Ada;Sdc4;Dcst1;Tnfaip8l2;Lyn;Zc3h12a;Cnr2;C1qc;Padi2;Prdm16;Shh;Tlr6;Gper1;Tmem176b;Tmem176a;Gpnmb;Loxl3;Cxcl12;A2m;Ptpn6;Lag3;Tapbpl;Pglyrp1;Ceacam1;Tgfb1;Axl;Cd22;Cd37;Selenos;Trim30a;Htra1;Igf2;Ins2;Tspan32;Sfrp1;Bst2;Il27ra;Nlrc5;Cx3cl1;Mmp12;Rnf26;Tcta;Ltf;Tnfaip3;Arg1;Havcr2;Il4;Tnfrsf13b;Gps2;Lgals9;Ccl12;Ccl3;Erbb2;Sox9;Foxj1;Sox11;Adtrp;Pik3r1;Elf1;Ptger4;Il7r;Ccn3;Dnaja3;Socs1;Apod;Parp14;Cd86;Cd80;Pdpk1;Gfer;Ubash3a;Tap1;Tap2;H2-Ob;H2-M3;Adgrf5;Ppm1b;Adcyap1;Rnf125;Gpr17;Smad7;Gal;Tjp2;Cd274;Pdcd1lg2;Il33;Btk;Clec4g","Excitatory","FCDvsNT","BP","Up"
"398","GO:0002697","regulation of immune effector process","http://amigo.geneontology.org/amigo/term/GO:0002697",345,91,48.2816890415236,1.88477250499123,5.97641713895314e-10,9.25324915209321e-08,"11541;11692;11846;12010;12229;12458;12479;12483;12487;12491;12493;12523;13419;13421;14127;14129;14367;14972;14991;15015;15039;15170;15223;16002;16153;16168;16176;16189;16197;16334;16414;16768;16859;16950;17096;17131;17381;18607;18762;19043;20304;20311;20963;21354;21355;21687;21803;21808;21898;21929;21938;21939;21946;22042;22164;22256;22324;22433;22788;24088;26365;27027;30925;50931;55982;56213;58185;66824;66873;67664;69550;74748;75863;77125;77727;78781;80285;80287;80985;104709;106759;110557;142980;171285;213211;228607;230738;230899;232345;378460;379043","Cd28;Fzd5;Il10;Tnfsf4;Fcer1g;Cd84;Slamf6;Slamf8;Tgfb2;Trim44;B2m;Il1b;Mavs;Cd40;Tlr2;Cd1d1;Fcgr1;Lyn;Tlr4;Tek;Zc3h12a;Tnfrsf1b;Nppa;Prkcz;Cd36;Paxip1;Cxcl5;Ung;Zp3;Zc3hav1;Tril;Loxl3;A2m;Ptpn6;Lag3;Pglyrp1;Ceacam1;Tgfb1;Cd22;Cd37;Pycard;Htra1;Igf2;Ins2;Tspan32;Tlr3;Bst2;Il15;Il27ra;Mmp12;Rnf26;Tnfaip3;Raet1e;Arg1;Itgb2;Xbp1;Havcr2;Il4;Adora2b;Pik3r6;Lgals9;Ccl5;Foxj1;6030468B19Rik;Rsad2;Syk;Dnase1l3;Il7r;Apobec3;Dnase1;Tfrc;Parp9;Ccr6;Pdpk1;Gfer;Pram1;H2-K1;Tap1;Tap2;H2-Q4;H2-Q6;H2-T22;H2-M3;Ticam1;Vav1;Ppm1b;Rnf125;Smad7;Il33;Btk;Clec4g","Excitatory","FCDvsNT","BP","Up"
"399","GO:0070661","leukocyte proliferation","http://amigo.geneontology.org/amigo/term/GO:0070661",275,77,38.4854043084608,2.00075850529838,6.83737622075853e-10,9.25324915209321e-08,"11444;11486;11846;12182;12229;12445;12479;12483;12487;12519;12524;12575;12767;13641;13866;14360;14419;14991;15170;15223;16002;16008;16153;16168;16176;16189;16194;16197;16331;16411;16414;16859;17079;17096;17698;18753;18761;20293;20304;20312;20315;20423;20666;20739;20963;20971;21803;21813;21898;21938;21939;22042;22164;22788;26365;30925;50498;50723;56501;57916;58205;58206;60533;66824;75863;76088;77125;83945;93695;94176;106759;108723;171285;320484;321019;330817;387510","Cd28;Igfbp2;Inpp5d;Cxcr4;Il10;Tnfsf4;Slamf6;Spta1;Prkcq;Il1b;Ada;Sdc4;Cd40;Cd1d1;Chrnb2;Il6ra;Lyn;Ifnk;Tlr4;Tnfrsf1b;Shh;Bst1;Zp3;Card11;Gpnmb;Cxcl12;Ptpn6;Ceacam1;Tgfb1;Cd22;Pycard;Itgax;Igf2;Il15;Dhps;Cx3cl1;Tgfbr2;Arg1;Fyn;Itgb2;Icosl;Dock2;Havcr2;Il4;Tnfrsf13b;Lgals9;Ccl12;Ccl5;Erbb2;Foxj1;Sox11;Syk;Cd180;Prkcd;Gpr183;Il7r;Dnaja3;Tfrc;Cd86;Cd80;Cdkn1a;Rasal3;H2-M3;Ccnd3;Ebi3;Ticam1;Gal;Dock8;Cd274;Pdcd1lg2;Il33;Elf4;Msn;Efnb1;Btk;Zbtb32;Clec4g","Excitatory","FCDvsNT","BP","Up"
"400","GO:0032612","interleukin-1 production","http://amigo.geneontology.org/amigo/term/GO:0032612",79,33,11.0558070558851,2.98485672128601,1.30948119014818e-09,1.51899818057188e-07,"11303;11433;11829;12363;12491;12774;13051;13610;14062;14367;15064;16176;16178;16859;17951;19219;19261;20302;20312;21898;21899;21929;24088;26365;55991;66824;75083;106869;107607;171285;195046;230738;378425","Il1r2;Fzd5;Mr1;Usp50;Il1b;Sirpa;Tlr2;Abca1;Tlr4;Zc3h12a;Cd36;Tlr6;Nod1;Nlrp12;Ceacam1;Pycard;Cx3cl1;Casp4;Panx1;Acp5;Cx3cr1;Ccr5;Tnfaip3;Havcr2;Nlrp1a;Lgals9;Ccl3;S1pr3;F2r;Naip5;Ptger4;Aqp4;Tnfaip8","Excitatory","FCDvsNT","BP","Up"
"401","GO:0002237","response to molecule of bacterial origin","http://amigo.geneontology.org/amigo/term/GO:0002237",305,82,42.683812051202,1.92110301445512,1.6160326410386e-09,1.64027313065418e-07,"11303;11433;11502;11846;12010;12257;12491;12519;12523;12524;12737;12774;12780;12796;12799;12802;13051;13179;13618;14062;14367;14528;14609;14991;15945;16153;16162;16176;16859;17002;17079;17096;17533;17970;18125;18127;19106;19219;19220;19225;19261;20293;20302;20304;20311;20312;21355;21803;21823;21897;21898;21899;21929;21938;21939;22164;22433;24088;26362;27056;56615;56722;58205;60533;66102;66824;69601;70097;74337;83433;98256;102626;106759;109815;171285;207728;211007;217304;230738;234779;246256;279028","Fzd5;Il10;Ptgs2;Ncf2;Tnfsf4;Fcgr4;Cd84;Kmo;Mrc1;Adamts13;Dab2ip;B2m;Il1b;Sirpa;Cd40;Tlr2;Ptgfr;Lyn;Abca1;Tlr4;Zc3h12a;Cnr2;Tnfrsf1b;Cd36;Nos3;Tlr1;Tlr6;Cxcl5;Cxcl10;Nos1;Irf5;Il12rb2;Mgst1;Tgfb1;Axl;Selenos;Pde2a;Pycard;Th;Adam9;Palm3;Cx3cl1;Plcg2;Acp5;Mapkapk3;Camp;Ltf;Cx3cr1;Ccr5;Sash1;Tnfaip3;Arg1;Gja1;Dcn;Xbp1;Havcr2;Trim41;Cxcl16;Lgals9;Ccl12;Ccl5;Ccl3;Cnp;Cd300lb;F2r;Cd180;Gch1;Ednrb;Ptger4;Tspo;Litaf;Cldn1;Cd86;Cd80;Tap2;H2-M3;Trem2;Ticam1;Eif2ak2;Cd274;Pdcd1lg2;Abcc2","Excitatory","FCDvsNT","BP","Up"
"402","GO:0002694","regulation of leukocyte activation","http://amigo.geneontology.org/amigo/term/GO:0002694",461,110,64.5155323134561,1.705015769932,5.33214006281924e-09,4.81077525667691e-07,"11444;11486;11541;11820;11846;12182;12229;12389;12458;12479;12483;12487;12493;12507;12519;12522;12523;12524;12575;12703;12802;12988;13641;13643;13866;14127;14419;14991;15170;15223;16002;16008;16153;16168;16176;16186;16189;16194;16197;16331;16414;16768;16859;16950;17096;17131;17289;18607;18761;18762;19261;20304;20312;20377;20423;20666;20739;20963;20971;21803;21813;21898;21899;21929;21938;21939;21946;22042;22164;22174;22256;22433;22788;26362;26365;27027;50723;50931;53603;55982;57914;57916;58205;60533;66824;67588;69769;74039;74748;75863;76088;76854;77125;83945;93695;104709;106759;107527;108723;171285;217304;224792;227753;230738;230899;320484;321019;328365;330817;378460","Il1rl2;Cd28;Igfbp2;Inpp5d;Il10;Tnfsf4;Fcer1g;Cd84;Slamf8;Spta1;Prkcq;Gsn;Tyro3;Mertk;Il1b;Sirpa;Ada;Sdc4;Cd40;Cd1d1;Chrnb2;Il6ra;Tnfaip8l2;Lyn;Tlr4;Zc3h12a;Cnr2;Tnfrsf1b;Nppa;Prkcz;Paxip1;Shh;Bst1;Tlr6;Crlf2;Ung;Zp3;Gper1;Card11;Cav1;Gpnmb;Loxl3;Ptpn6;Lag3;Pglyrp1;Ceacam1;Tgfb1;Axl;Cd22;Cd37;Pycard;Igf2;Tspan32;Sfrp1;Il15;Il27ra;Dhps;Cx3cl1;Csk;Tgfbr2;Tnfaip3;Arg1;Itgb2;Icosl;Rnf41;Xbp1;Havcr2;Il4;Tnfrsf13b;Adora2b;Pik3r6;Efnb3;Lgals9;Ccl5;Erbb2;Cd300lb;Foxj1;Sox11;Cd83;Syk;Zmiz1;Gpr183;Il7r;Nfam1;Dnaja3;Socs1;Tfrc;Cd86;Cd80;App;Ccr6;Pdpk1;Cdkn1a;Rasal3;Pram1;H2-M3;Adgrf5;Ticam1;Tslp;Smad7;Gal;Cd5;Dock8;Cd274;Pdcd1lg2;Il33;Efnb1;Il2rg;Btk;Clec4g","Excitatory","FCDvsNT","BP","Up"
"403","GO:0045785","positive regulation of cell adhesion","http://amigo.geneontology.org/amigo/term/GO:0045785",372,93,52.0602560099906,1.78639152258784,7.45112427313899e-09,6.05031290978886e-07,"11486;11502;12317;12389;12479;12487;12491;12507;12512;12519;12522;12524;12703;12774;13132;13641;13643;13731;13829;13835;13866;14766;14991;15170;15586;15894;16002;16008;16168;16176;16186;16189;16194;16197;16403;16859;17131;17909;18761;18762;19219;19261;19713;20304;20312;20315;20423;20674;20739;20750;20963;20971;21687;21803;21808;21813;21817;21936;22042;22164;22324;22339;22370;22433;22788;26921;50723;50918;54519;56320;56348;58205;60533;64075;66824;67384;68169;68813;70839;70945;76088;83945;104709;105450;107527;108723;110253;171285;246707;320484;328365;330662;330817","Map4k4;Il1rl2;Cd28;Igfbp2;Tnfsf4;Spta1;Tgfb2;Prkcq;Apbb1ip;Itga6;Hsd17b12;Il1b;Sirpa;Tgm2;Ada;Sdc4;Sox2;P2ry12;Cd1d1;Il6ra;Tek;Prkcz;Tnfrsf18;Cd36;Shh;Spp1;Zp3;Card11;Cav1;Epha1;Ndnf;Cxcl12;Ret;Ptpn6;Myadm;Tgfb1;Pycard;Dock1;Igf2;Adam9;Bag4;Il15;Calr;Dhps;Cx3cl1;Adgrg1;Icam1;Hyal1;Tgfbr2;Ccr5;Icosl;Cd63;Xbp1;Havcr2;Il4;Pik3r6;Efnb3;Vtn;Lgals9;Ccl5;Erbb2;Smoc1;Cd83;Syk;Dbn1;Zmiz1;Mmrn2;Dock5;Dmtn;Ptger4;Dab2;Il7r;Myo10;Triobp;Dnaja3;Emp2;Socs1;Tfrc;Cd86;Cd80;Rasal3;H2-M3;Vegfa;Vav1;Emilin2;Smad7;Cd5;Dock8;Cd274;Pdcd1lg2;Efnb1;Il2rg;Mmrn1","Excitatory","FCDvsNT","BP","Up"
"404","GO:0002250","adaptive immune response","http://amigo.geneontology.org/amigo/term/GO:0002250",348,88,48.7015298157977,1.80692475847966,1.06004076627642e-08,7.38921052789721e-07,"11486;11846;12010;12051;12229;12259;12260;12262;12263;12267;12268;12458;12479;12487;12503;12516;12523;12524;12988;13032;13036;13731;14127;14129;14360;14367;14728;14972;14991;15015;15039;15170;15223;15894;16176;16189;16194;16197;16331;16859;16950;17096;17131;18733;18753;18761;18762;20963;21354;21355;21803;21929;21938;21939;22042;22164;22256;22339;22788;26365;26888;30925;50723;50931;53314;55982;57914;57916;58185;60533;66824;67664;68137;75863;76438;77125;77727;94178;98682;109305;110557;171285;230738;239743;321019;379043;387510;432763","Mfsd6;Cd28;Fzd5;Inpp5d;Tnfsf4;Cd247;Fcer1g;Cd84;Slamf6;Prkcq;B2m;Il1b;Ada;Cd40;Cd1d1;Il6ra;Fcgr1;Lyn;Ifnk;Zc3h12a;C1qb;C1qc;C1qa;Tnfrsf1b;Prkcz;Paxip1;Crlf2;Ung;Orai1;Zp3;Loxl3;C3ar1;Clec4a2;Ptpn6;Pirb;Bcl3;Ceacam1;Tgfb1;Kdelr1;Ctsc;Pycard;Mcoln1;Il27ra;Icam1;Csk;Ctsh;Tnfaip3;Raet1e;Arg1;Fyn;Lilrb4a;Icosl;Havcr2;Il4;Tnfrsf13b;Lgals9;Foxj1;6030468B19Rik;Cd7;Rsad2;Batf;Syk;Prr7;Prkcd;Gpr183;Il7r;Emp2;Klhl6;Tfrc;Cd86;Ccr6;H2-K1;Tap1;Tap2;C4b;C2;H2-Q4;H2-Q6;H2-T22;H2-M3;Vegfa;Rftn1;Rnf125;Smad7;Cd274;Il33;Btk;Clec4g","Excitatory","FCDvsNT","BP","Up"
"405","GO:0050900","leukocyte migration","http://amigo.geneontology.org/amigo/term/GO:0050900",291,77,40.7245551045894,1.89075116480088,1.09200155584688e-08,7.38921052789721e-07,"11486;11519;11815;11820;12182;12267;12310;12317;12458;12642;12652;12802;13051;13609;13618;13860;14127;14537;14747;15223;15894;15945;16175;16176;16189;16403;16414;16590;16859;17096;17698;18133;18591;18600;18654;19219;19261;20254;20293;20302;20303;20304;20305;20308;20311;20312;20315;20496;20750;20963;21803;21808;21936;22164;22324;22339;22788;24088;27226;56069;57266;66102;66824;70839;71660;74748;76088;77125;101502;109254;170756;171095;266632;319655;321019;338366;378425","Scg2;Tnfsf4;Fcer1g;Slamf8;Mia3;Tgfb2;Itga6;Il1a;Il1b;Sirpa;Ada;P2ry12;Tlr2;S1pr1;Lyn;Cnr2;Padi2;Tnfrsf18;Bst1;Kit;Cxcl5;Cxcl10;Spp1;Cmklr1;Slc8b1;Zp3;Rarres2;Add2;Podxl2;Il17rc;Cxcl12;C3ar1;Eps8;Nlrp12;Tgfb1;Calca;Hsd3b7;Pycard;Calr;Cx3cl1;Icam1;Cx3cr1;Itgb2;Il4;Cxcl16;Lgals9;Ccl12;Ccl5;Ccl9;Ccl6;Ccl3;Ccl4;Foxj1;Pgf;Chga;Adtrp;Syk;Cxcl14;Ednrb;Gpr183;Ptger4;Ccn3;Pdgfb;Irak4;Apod;App;Ccr6;Pla2g7;Vegfa;Vav1;Slc12a2;Il17b;Gcnt1;Dock8;Il33;Ch25h;Msn","Excitatory","FCDvsNT","BP","Up"
"406","GO:0042110","T cell activation","http://amigo.geneontology.org/amigo/term/GO:0042110",421,101,58.9176553231346,1.71425694804154,1.70258608322982e-08,1.06346146121739e-06,"11486;11846;12010;12051;12389;12445;12458;12479;12487;12507;12519;12522;12524;12703;12767;12769;12988;13200;13641;13643;13866;14127;14360;14367;14369;14991;15170;15223;15894;16002;16008;16168;16176;16186;16189;16194;16197;16334;16411;16414;16590;16768;16859;16950;17131;17698;18761;18762;19219;19261;20304;20315;20423;20739;20807;20963;20971;21803;21813;21938;22042;22164;22324;22408;22433;22788;26365;26888;30925;50498;50723;50932;53314;54519;56501;58185;58205;58206;60533;66824;68137;69769;73902;74734;75863;76088;83945;93695;94176;104709;107527;108723;171285;227753;230738;320484;321019;328365;330817;387510;432763","Il1rl2;Fzd7;Cd28;Fzd5;Igfbp2;Cxcr4;Tnfsf4;Fcer1g;Slamf6;Spta1;Prkcq;Apbb1ip;Gsn;B2m;Il1b;Sirpa;Ada;Sdc4;Cd1d1;Il6ra;Tnfaip8l2;Ifnk;Zc3h12a;Ddost;Tnfrsf1b;Prkcz;Shh;Rhoh;Kit;Zp3;Card11;Cav1;Gpnmb;Loxl3;Cxcl12;Clec4a2;Ptpn6;Lag3;Bcl3;Ceacam1;Tgfb1;Kdelr1;Pycard;Itgax;Igf2;Ins2;Il15;Dhps;Icam1;Csk;Tgfbr2;Ccr9;Arg1;Fyn;Itgb2;Icosl;Xbp1;Dock2;Havcr2;Il4;Pik3r6;Efnb3;Mink1;Lgals9;Ccl5;Erbb2;Foxj1;Rsad2;Batf;Cd83;Syk;Prr7;Zmiz1;Psmb11;Gpr183;Ptger4;Il7r;Wnt1;Dnaja3;Socs1;Tfrc;Cd86;Cd80;Ccr6;Rasal3;H2-M3;Srf;Ccnd3;Ebi3;Vav1;Smad7;Cd5;Dock8;Cd274;Pdcd1lg2;Elf4;Msn;Efnb1;Il2rg;Zbtb32;Clec4g","Excitatory","FCDvsNT","BP","Up"
